"record_id","countrynum","statenum","route","routename","active","latitude","longitude","stratum","bcr","landtypeid","routetypeid","routetypedetailid"
320,124,4,104,"GRANUM",1,-49.9021400,-113.0986700,38,11,0,1,1
321,124,4,105,"WATERTON PRK",1,-49.0201000,-114.0452800,65,10,0,1,1
322,124,4,106,"SCHULER",1,-50.0043200,-110.0731900,38,11,0,1,1
323,124,4,107,"WARDLOW",1,-50.9213900,-111.1127500,38,11,0,1,1
324,124,4,108,"RANIER",0,-50.3027900,-112.0204100,38,11,0,1,1
325,124,4,109,"MAZEPPA",1,-50.4263500,-113.8272800,37,11,0,1,1
326,124,4,110,"OKOTOKS",0,-50.5426300,-114.0934500,37,11,0,1,1
327,124,4,111,"ESTHER",1,-51.4453300,-110.3802800,37,11,0,1,1
328,124,4,112,"HEMARUKA",1,-51.5755100,-111.2007900,37,11,0,1,1
329,124,4,113,"DOWLING LAKE",1,-51.9544100,-112.1311500,37,11,0,1,1
330,124,4,114,"SHEEP COULEE",1,-51.5614800,-113.8962100,30,11,0,1,1
331,124,4,115,"DIDSBURY",1,-51.5479400,-114.2126800,30,11,0,1,1
332,124,4,116,"WIGWAM CREEK",1,-51.6616600,-115.4069400,29,6,0,1,1
333,124,4,118,"MILLARD LAKE",1,-52.9307400,-110.5843700,30,11,0,1,1
334,124,4,119,"KILLAM",1,-52.9014900,-111.8904200,30,11,0,1,1
335,124,4,120,"HEISLER",1,-52.6380100,-111.9962800,30,11,0,1,1
336,124,4,121,"BATTLE RIVER",1,-52.6106900,-113.9870200,30,11,0,1,1
337,124,4,122,"BENALTO",1,-52.5814000,-114.4095900,30,6,0,1,1
338,124,4,123,"CRIPPLE CRK",1,-52.2093500,-115.9678100,64,6,0,1,1
339,124,4,125,"SUNWAPTA FLS",1,-52.4877100,-117.5183200,64,10,0,1,1
340,124,4,126,"VANESTI",1,-53.2900300,-110.5417200,30,11,0,1,1
341,124,4,127,"VIKING",1,-53.1032900,-111.7601200,30,11,0,1,1
342,124,4,128,"BRUCE",1,-53.1050500,-112.1482500,30,11,0,1,1
343,124,4,129,"HAY LAKES",0,-53.1197800,-113.1229000,30,11,0,1,1
344,124,4,130,"TOMAHAWK",0,-53.5412200,-114.7868500,30,6,0,1,1
345,124,4,131,"MACKAY",1,-53.7736200,-115.6118900,29,6,0,1,1
346,124,4,136,"BEAVERDAM",1,-54.1805200,-110.3049400,29,6,0,1,1
347,124,4,137,"LAC LA BICHE",1,-54.7573500,-111.9718400,29,6,0,1,1
348,124,4,138,"LONG LAKE",1,-54.4341400,-112.8288000,30,6,0,1,1
349,124,4,139,"PICKARDVILLE",1,-54.0508300,-113.9155500,30,11,0,1,1
350,124,4,141,"FREEMAN LAKE",1,-54.7423100,-115.7825300,29,6,0,1,1
351,124,4,143,"FOX CREEK",1,-54.3633500,-117.0365900,30,6,0,1,1
352,124,4,147,"CONKLIN",1,-55.6692300,-111.1069400,29,6,0,1,1
353,124,4,149,"SANDY LAKE",1,-55.9036600,-113.6985100,29,6,0,1,1
354,124,4,152,"WINAGAMI LK",1,-55.5995400,-116.6137100,29,6,0,1,1
355,124,4,153,"VALLEYVIEW",1,-55.0834100,-117.3570000,30,6,0,1,1
356,124,4,154,"HEART VALLEY",1,-55.6946300,-118.3885300,30,6,0,1,1
357,124,4,155,"HYTHE",1,-55.3160100,-119.6655400,30,6,0,1,1
358,124,4,157,"WILLOW LAKE",1,-56.1651000,-110.8558400,29,6,0,1,1
359,124,4,163,"DEADWOOD",1,-56.7409700,-117.4582500,29,6,0,1,1
360,124,4,164,"DEER HILL",1,-56.2474300,-118.0795600,29,6,0,1,1
361,124,4,165,"PEACE RIVER",1,-56.3636500,-119.0307000,29,6,0,1,1
362,124,4,196,"SMITH DORRIEN",1,-50.6917000,-115.1391700,64,10,0,1,1
363,124,4,201,"THELMA",1,-49.5381200,-110.2754600,38,11,0,1,1
364,124,4,202,"ETZIKOM COUL",1,-49.3484700,-111.7993700,38,11,0,1,1
365,124,4,203,"KIPP COULEE",1,-49.3842300,-112.6510600,38,11,0,1,1
366,124,4,204,"TWIN BUTTE",1,-49.2617400,-113.6568300,38,11,0,1,1
367,124,4,205,"COLEMAN",1,-49.6358900,-114.4896700,64,10,0,1,1
368,124,4,206,"BOWELL",1,-50.2220600,-110.9602200,38,11,0,1,1
369,124,4,207,"HAYS",1,-50.1523500,-111.9835500,38,11,0,1,1
370,124,4,208,"ENCHANT",1,-50.1644800,-112.3142800,38,11,0,1,1
371,124,4,209,"ENSIGN",1,-50.4846400,-113.3902100,38,11,0,1,1
372,124,4,210,"LONGVIEW",1,-50.5136400,-114.2469000,37,11,0,1,1
373,124,4,211,"ACADIA VALLY",1,-51.3578800,-110.1927800,38,11,0,1,1
374,124,4,212,"SPONDIN",1,-51.7655300,-111.5169700,37,11,0,1,1
375,124,4,213,"CRAWLING VAL",1,-51.1833300,-112.3305500,37,11,0,1,1
376,124,4,214,"KATHYRN",1,-51.4154000,-113.7321000,30,11,0,1,1
377,124,4,215,"GHOST LAKE",1,-51.2104600,-114.7631000,29,10,0,1,1
378,124,4,218,"HAYTER",1,-52.2885100,-110.1953800,30,11,0,1,1
379,124,4,219,"AMISK",1,-52.6677500,-111.1085900,30,11,0,1,1
380,124,4,220,"BASHAW",1,-52.5217500,-112.8596900,30,11,0,1,1
381,124,4,221,"LACOMBE",1,-52.5512500,-113.9396200,30,11,0,1,1
382,124,4,222,"RIMBEY",1,-52.6572100,-114.1936300,30,6,0,1,1
383,124,4,223,"BREWSTER CRK",0,-52.7959300,-115.5203700,29,6,0,1,1
384,124,4,225,"MOUNTAIN PRK",1,-52.9846300,-117.3416600,29,10,0,1,1
385,124,4,226,"PARADISE VAL",1,-53.2635300,-110.1518700,30,11,0,1,1
386,124,4,227,"LAKE ELIZA",1,-53.7762400,-111.2425700,30,6,0,1,1
387,124,4,228,"SKARO",1,-53.9343400,-112.7033500,30,11,0,1,1
388,124,4,229,"CALMAR",1,-53.3377000,-113.8533900,30,11,0,1,1
389,124,4,230,"MOON LAKE",1,-53.4831100,-114.7877300,30,6,0,1,1
390,124,4,231,"NITON",1,-53.7245700,-115.7105500,29,6,0,1,1
391,124,4,236,"ARDMORE",1,-54.3556000,-110.3539300,29,6,0,1,1
392,124,4,237,"HELENA",1,-54.4716000,-111.3793900,29,6,0,1,1
393,124,4,238,"BARICH",1,-54.2392400,-112.2259100,30,6,0,1,1
394,124,4,239,"EGREMONT",1,-54.0362400,-113.3213500,30,6,0,1,1
395,124,4,240,"FAWCETT",0,-54.4718100,-114.0776000,29,6,0,1,1
396,124,4,241,"CONNOR CREEK",1,-54.0351500,-115.1175400,29,6,0,1,1
397,124,4,251,"SWAN RIVER",1,-54.9990000,-115.2599400,29,6,0,1,1
398,124,4,252,"PRAIRIE ECHO",1,-55.4323300,-116.4117000,29,6,0,1,1
399,124,4,253,"NEW FISH CREEK",1,-55.4327900,-117.1799200,30,6,0,1,1
400,124,4,254,"FITZSIMMONS",1,-55.3458900,-118.3591100,30,6,0,1,1
401,124,4,255,"BEAR LAKE",1,-55.4614800,-119.0514000,30,6,0,1,1
402,124,4,301,"RUSH LAKE",0,-49.5235100,-110.6814300,38,11,0,1,1
403,124,4,302,"LEGEND",1,-49.7564200,-111.5174100,38,11,0,1,1
404,124,4,303,"WRENTHAM",1,-49.4650100,-112.4269200,38,11,0,1,1
405,124,4,304,"SUMMERVIEW",1,-49.7494800,-113.7843100,38,11,0,1,1
406,124,4,306,"Roseglen",1,-50.5574900,-110.3254700,38,11,6,1,1
407,124,4,307,"STEVEVILLE",1,-50.9357800,-111.8656800,38,11,0,1,1
408,124,4,308,"MAJORVILLE",0,-50.6014400,-112.9940800,38,11,0,1,1
409,124,4,309,"CLEAR LAKE",1,-50.0193200,-113.3905400,38,11,0,1,1
410,124,4,310,"CHAIN LAKES",1,-50.2701700,-114.2075100,37,11,0,1,1
411,124,4,311,"CHINOOK",1,-51.4445200,-110.9191300,37,11,0,1,1
412,124,4,312,"OAKLAND LAKE",1,-51.4161300,-111.4761500,37,11,0,1,1
413,124,4,313,"DOROTHY",1,-51.3288500,-112.0443100,37,11,0,1,1
414,124,4,314,"CARBON",1,-51.3578600,-113.1691700,30,11,0,1,1
415,124,4,315,"LOCHEND LAKE",1,-51.3292200,-114.2596900,30,11,0,1,1
416,124,4,318,"CONSORT",1,-52.0119100,-110.7429600,30,11,0,1,1
417,124,4,319,"FLEET",1,-51.9975600,-111.8144400,37,11,0,1,1
418,124,4,320,"STROME",1,-52.8143500,-112.0357400,30,11,0,1,1
419,124,4,321,"TEES",1,-52.7267400,-113.2209600,30,11,0,1,1
420,124,4,322,"HESPERO",1,-52.4063500,-114.4095800,30,6,0,1,1
421,124,4,323,"NORDEGG RIV.",0,-52.5232600,-115.9543800,29,6,0,1,1
422,124,4,326,"ELK POINT",1,-53.9914300,-110.9457500,30,6,0,1,1
423,124,4,327,"MYRNAM",1,-53.4538300,-111.1340200,30,6,0,1,1
424,124,4,328,"KINGMAN",1,-53.3086200,-112.7818900,30,11,0,1,1
425,124,4,329,"CLOVER LAWN",1,-53.1343000,-113.1962100,30,11,0,1,1
426,124,4,330,"ISLE LAKE",1,-53.6284400,-114.3987000,30,6,0,1,1
427,124,4,331,"CHIP LAKE",1,-53.6138800,-115.4511100,29,6,0,1,1
428,124,4,336,"MARGUERITE L",1,-54.6361900,-110.7613100,29,6,0,1,1
429,124,4,337,"ST. LINA",1,-54.2676900,-111.2532000,30,6,0,1,1
430,124,4,338,"NORAL",1,-54.6733400,-112.3749300,30,6,0,1,1
431,124,4,339,"ISLAND LAKE",1,-54.6175500,-113.4330900,29,6,0,1,1
432,124,4,340,"NEERLANDIA",1,-54.3405900,-114.4894100,29,6,0,1,1
433,124,4,352,"GROUARD",1,-55.4327700,-116.3062300,29,6,0,1,1
434,124,4,353,"KIMIWAN LAKE",1,-56.0045400,-117.1853100,29,6,0,1,1
435,124,4,354,"WANHAM",1,-55.8105200,-118.1295500,29,6,0,1,1
436,124,4,355,"ALBRIGHT",1,-55.2579000,-119.9759300,30,6,0,1,1
437,124,4,401,"MEDICINE HAT",1,-49.8621600,-110.6817400,38,11,0,1,1
438,124,4,404,"TROUT CREEK",1,-49.8757720,-114.0791140,30,10,0,1,1
439,124,4,407,"Lake Newell",1,-50.5638800,-111.8491600,38,11,0,1,1
440,124,4,408,"ROSEMARY",1,-50.9214700,-112.1744900,38,11,0,1,1
441,124,4,411,"Cavendish",1,-50.7027700,-110.6092900,38,11,0,1,1
442,124,4,412,"Blood Indian Resevoi",1,-51.2705900,-111.1908600,37,11,0,1,1
443,124,4,413,"McNab",1,-49.3483400,-112.2699800,38,11,0,1,1
444,124,4,414,"Sunnyslope",1,-51.6782800,-113.6661570,30,11,0,1,1
445,124,4,421,"PINE LAKE",1,-52.2011400,-113.2191300,30,11,0,1,1
446,124,4,429,"South Cooking Lake",1,-53.1197800,-113.1229000,30,11,0,1,1
447,124,4,430,"YEOFORD",1,-53.0177200,-114.1725800,30,6,0,1,1
448,124,4,438,"SKUKUM LAKE",0,-54.9181600,-112.0179800,29,6,0,1,1
449,124,4,440,"FREEDOM",1,-54.2392200,-114.0520200,29,6,0,1,1
450,124,4,452,"SNIPE LAKE",1,-55.1125500,-116.7977800,29,6,0,1,1
451,124,4,501,"Rolling Hills",1,-50.0891300,-111.5681400,38,11,0,1,1
452,124,4,504,"Furman",0,-49.9808300,-113.9080000,30,10,0,1,1
453,124,4,508,"BASSANO",1,-50.8339700,-112.4512700,37,11,0,1,1
454,124,4,512,"Onefour",1,-49.1014900,-110.5625500,38,11,0,1,1
455,124,4,540,"Pembina River",1,-54.4802900,-114.1532600,29,6,0,1,1
456,124,4,608,"New Majorville",1,-50.6014400,-112.9940800,38,11,0,1,1
457,124,4,612,"Wildhorse",1,-49.1014900,-110.5625500,38,11,0,1,1
458,124,4,712,"Cutbank Creek",1,-49.1014900,-110.5625500,38,11,0,1,1
459,124,4,928,"ELK ISLAND",1,-53.7162500,-112.8153400,30,11,0,1,3
460,840,6,1,"MT TRUMBULL",0,-36.4118157,-113.3253169,87,16,0,1,1
461,840,6,2,"HOUSE ROCK",1,-36.7313947,-112.0460509,87,16,0,1,1
462,840,6,3,"THE GAP",0,-36.1623537,-111.3865819,87,16,0,1,1
463,840,6,4,"BLACK MESA",1,-36.5612867,-110.5019459,84,16,0,1,1
464,840,6,5,"ROUND ROCK",0,-36.5089267,-109.4726859,84,16,0,1,1
465,840,6,6,"SQUAW PEAK",0,-35.8986777,-114.2909089,83,33,0,1,1
466,840,6,7,"YAMPAI",0,-35.5156177,-113.2016679,87,16,0,1,1
467,840,6,8,"ROSE WELLS",0,-35.7549067,-112.8721919,87,16,0,1,1
468,840,6,9,"FLAGSTAFF",1,-35.3950617,-111.5777809,84,34,0,1,1
469,840,6,10,"ORAIBI",1,-35.8687197,-110.6230399,87,16,0,1,1
470,840,6,11,"SAWMILL",1,-35.6789790,-109.2046208,84,16,0,1,1
471,840,6,12,"OATMAN",1,-34.9859877,-114.4831159,83,33,0,1,1
472,840,6,13,"WIKIEUP",1,-34.7270747,-113.9188229,82,33,0,1,1
473,840,6,14,"PRESCOTT",1,-34.6437087,-112.4327389,84,34,0,1,1
474,840,6,15,"MORMON LAKE",0,-34.8492047,-111.4342499,84,34,0,1,1
475,840,6,16,"ZENIFF",0,-34.6673667,-110.3230139,87,34,0,1,1
476,840,6,17,"HUNT",1,-34.4781336,-109.6046705,87,16,0,1,1
477,840,6,18,"QUARTZSITE",1,-33.6562037,-114.2169649,82,33,0,1,1
478,840,6,19,"VICKSBURG",0,-33.8839297,-113.8530119,82,33,0,1,1
479,840,6,20,"NEW RIVER",1,-33.7034749,-112.2723363,82,33,0,1,1
480,840,6,21,"FLORENCE",0,-33.0219797,-111.2169189,82,33,0,1,1
481,840,6,22,"AZTEC PEAK",0,-33.8114477,-110.9051519,81,34,0,1,1
482,840,6,23,"BLUE",0,-33.6100527,-109.1067429,84,34,0,1,1
483,840,6,24,"LAGUNA",1,-32.8332815,-114.3988546,82,33,0,1,1
484,840,6,25,"DATELAND",1,-32.9285617,-113.5413359,82,33,0,1,1
485,840,6,26,"AJO",0,-32.3325717,-112.7874759,82,33,0,1,1
486,840,6,27,"COOLIDGE",0,-33.0156287,-111.3839189,82,33,0,1,1
487,840,6,28,"POMERENE",1,-32.0343407,-110.3031159,81,34,0,1,1
488,840,6,29,"SAN SIMON",1,-32.4996877,-109.3368449,56,34,0,1,1
489,840,6,30,"LUKEVILLE",0,-32.0266567,-112.9573589,82,33,0,1,1
490,840,6,31,"PENA BLANCA",0,-31.3874490,-111.0645640,81,34,0,1,1
491,840,6,32,"PATAGONIA",1,-31.5175977,-110.7949529,81,34,0,1,1
492,840,6,33,"SUNIZONA",0,-31.8181957,-109.6948089,81,34,0,1,1
493,840,6,51,"TOROWEAP",1,-36.2863797,-113.0649869,87,16,0,1,1
494,840,6,52,"DRY PARK",1,-36.3131479,-112.0319722,84,16,0,1,1
495,840,6,53,"PAGE",1,-36.9132282,-111.4526999,87,16,0,1,1
496,840,6,54,"COW SPRINGS",1,-36.3915637,-110.8794319,87,16,0,1,1
497,840,6,55,"MANY FARMS",1,-36.3599237,-109.6437909,87,16,0,1,1
498,840,6,56,"RIVIERA",1,-35.1226722,-114.5821560,82,33,0,1,1
499,840,6,57,"ANTARES",1,-35.4272901,-113.8087941,87,33,0,1,1
500,840,6,58,"WILLIAMS",1,-35.0556327,-112.2188339,84,34,0,1,1
501,840,6,59,"MAINE",1,-35.1634107,-111.9475859,84,34,0,1,1
502,840,6,60,"CASTLE BUTTE",1,-35.2779817,-110.3798989,87,16,0,1,1
503,840,6,61,"GREASEWOOD",0,-35.5302347,-109.8516089,87,16,0,1,1
504,840,6,63,"ALAMO RES.",1,-34.2318174,-113.5975476,82,33,0,1,1
505,840,6,64,"SKULL VALLEY",1,-34.7733727,-112.6192267,84,34,0,1,1
506,840,6,65,"TONTO VILL.",1,-34.3566847,-111.1008299,84,34,0,1,1
507,840,6,66,"FOREST LAKES",1,-34.7000000,-110.7666667,84,34,0,1,1
508,840,6,67,"PINETOP",1,-34.1153987,-109.9154509,84,34,0,1,1
509,840,6,68,"CIBOLA LAKE",1,-33.2314477,-114.6682760,82,33,0,1,1
510,840,6,69,"GILA BEND",1,-33.2869987,-112.9375459,82,33,0,1,1
511,840,6,70,"PALO VERDE",0,-33.3339864,-112.6772170,82,33,0,1,1
512,840,6,71,"BARTLETT RES",1,-33.8177037,-111.6398389,82,34,0,1,1
513,840,6,72,"CUTTER",0,-33.1754789,-110.5290913,82,34,0,1,1
514,840,6,73,"ALPINE",1,-33.8668667,-109.1657669,84,34,0,1,1
515,840,6,74,"ARABY",1,-32.8548017,-114.4452209,82,33,0,1,1
516,840,6,76,"PISINIMO",0,-32.1764407,-112.2624969,82,33,0,1,1
517,840,6,77,"RED ROCK",0,-32.5731200,-111.3291239,82,33,0,1,1
518,840,6,78,"REDINGTON",1,-32.5434377,-110.5053099,81,34,0,1,1
519,840,6,79,"MT. GRAHAM",1,-32.6498267,-109.8181145,81,34,0,1,1
520,840,6,80,"CABEZA PRIET",1,-32.4009815,-112.9321083,82,33,0,1,1
521,840,6,81,"AMADO",1,-31.7120327,-111.0671459,81,34,0,1,1
522,840,6,82,"SAHUARITA",1,-31.9576267,-110.9446259,81,34,0,1,1
523,840,6,83,"MCNEAL",1,-31.6464055,-109.4732045,56,34,0,1,1
524,840,6,101,"NAVAJO TRAIL",1,-36.6901017,-113.4587859,87,16,0,1,1
525,840,6,103,"KAIBITO",1,-36.6095467,-111.0768659,87,16,0,1,1
526,840,6,105,"TSAILE",1,-36.3019687,-109.1965869,84,16,0,1,1
527,840,6,106,"WILLOW BEACH",0,-35.8663787,-114.6619869,83,33,0,1,1
528,840,6,107,"PEACH SPRING",1,-35.5541565,-113.3760172,87,16,0,1,1
529,840,6,108,"SELIGMAN",1,-35.2307957,-112.5859679,87,16,0,1,1
530,840,6,115,"HAPPY JACK",1,-34.8379964,-111.4382855,84,34,0,1,1
531,840,6,116,"CLAY SPRING",1,-34.6116178,-110.3781682,84,34,0,1,1
532,840,6,119,"HOPE",0,-33.9225847,-113.8247909,82,33,0,1,1
533,840,6,121,"CASA GRANDE",1,-33.0385437,-111.3789069,82,33,0,1,1
534,840,6,122,"CARR MTN",1,-33.5656117,-110.9464649,81,34,0,1,1
535,840,6,123,"SPRUCEDALE",1,-33.6103817,-109.1063079,84,34,0,1,1
536,840,6,126,"Ajo 2",1,-32.4655000,-112.8698800,82,33,0,1,1
537,840,6,127,"CACTUS FOREST",1,-32.9583127,-111.3334729,82,33,0,1,1
538,840,6,130,"ORGAN PIPE",0,-31.9571917,-112.7999879,82,33,0,1,1
539,840,6,133,"PORTAL",1,-31.9825267,-109.2013399,81,34,0,1,1
540,840,6,161,"KLAGETOH",1,-35.5413048,-109.3232177,87,16,0,1,1
541,840,6,170,"PALO VERDE 2",1,-33.3339864,-112.6772170,82,33,0,1,1
542,840,6,172,"CUTTER 2",1,-33.1788090,-110.2150690,82,33,0,1,1
543,840,6,176,"BATES WELL",0,-32.3559327,-112.8270799,82,33,0,1,1
544,840,6,177,"RED ROCK 2",1,-32.5731200,-111.3291230,82,33,0,1,1
545,840,6,206,"WILLOW BEACH 2",1,-35.8663187,-114.6620259,83,33,0,1,1
546,840,6,219,"HOPE 2",1,-33.9225847,-113.8247900,82,33,0,1,1
547,840,6,233,"SUNIZONA 2",1,-31.7587100,-109.7379700,81,34,0,1,1
548,840,6,900,"DRAGOON",1,-31.9197167,-109.9150009,81,34,0,1,3
549,840,6,901,"RUCKER",0,-31.6064617,-109.2258228,81,34,0,1,3
550,840,7,1,"OLD MILO",1,-33.3121558,-91.8906744,4,25,0,1,1
551,840,7,2,"EUDORA",1,-33.1683737,-91.3322519,5,26,0,1,1
552,840,7,3,"RAMSEY",0,-33.9045937,-92.5979989,4,25,0,1,1
553,840,7,4,"LOCUST BAYOU",1,-33.5907857,-92.6974039,4,25,0,1,1
554,840,7,5,"STAMPS",1,-33.3755757,-93.4706879,4,25,0,1,1
555,840,7,6,"HOPE",1,-33.6627163,-93.6694105,4,25,0,1,1
556,840,7,7,"ASHDOWN",1,-33.6969877,-94.1229479,4,25,0,1,1
557,840,7,8,"HUGHES",1,-34.9269397,-90.5065699,5,26,0,1,1
558,840,7,9,"WEST TYLER",0,-34.7079957,-91.7000729,5,26,0,1,1
559,840,7,10,"SOUTH BEND",1,-34.0487397,-91.4995419,5,26,0,1,1
560,840,7,11,"CROWS",0,-34.6176687,-92.7855459,19,25,0,1,1
561,840,7,12,"POYEN",0,-34.3401497,-92.6636599,4,25,0,1,1
562,840,7,13,"HOLLYWOOD",1,-34.0344927,-93.2513959,4,25,0,1,1
563,840,7,14,"BLAKELY",0,-34.6972007,-93.0827549,19,25,0,1,1
564,840,7,15,"WALDRON",1,-34.9704407,-94.0440279,19,25,0,1,1
565,840,7,16,"HARRISBURG",1,-35.4848667,-90.6809479,5,26,0,1,1
566,840,7,17,"WHITTON",0,-35.5182337,-90.2869869,5,26,0,1,1
567,840,7,18,"AUGUSTA",0,-35.3146747,-91.3577789,5,26,0,1,1
568,840,7,19,"SAFFELL",1,-35.9114603,-91.3426352,19,26,0,1,1
569,840,7,20,"RUPERT",1,-35.6330837,-92.7182699,19,24,0,1,1
570,840,7,21,"STARK",1,-35.5702167,-92.1956399,19,25,0,1,1
571,840,7,22,"COAL HILL",1,-35.4263985,-93.6640897,19,25,0,1,1
572,840,7,23,"LURTON",1,-35.7806777,-93.0696409,19,24,0,1,1
573,840,7,24,"MASSARD",1,-35.3514159,-94.3318236,19,25,0,1,1
574,840,7,25,"MAYNARD",1,-36.4436877,-90.9236529,5,26,0,1,1
575,840,7,26,"ZION",1,-36.0989147,-91.7354059,19,24,0,1,1
576,840,7,27,"FULTON",1,-36.4061087,-92.1148009,19,24,0,1,1
577,840,7,28,"COMPTON",1,-36.1206137,-93.2802279,19,24,0,1,1
578,840,7,29,"AVOCA",1,-36.4053037,-94.1100149,19,24,0,1,1
579,840,7,30,"Centerton",1,-36.3298020,-94.3032990,19,24,0,1,1
580,840,7,31,"Farwell",1,-36.3940770,-93.4724620,19,24,0,1,1
581,840,7,32,"Yellville",1,-36.2105620,-92.7512430,19,24,0,1,1
582,840,7,33,"Ravenden Springs",1,-36.3137630,-91.2290500,5,24,0,1,1
583,840,7,34,"Lafe",1,-36.2400190,-90.5171580,5,26,0,1,1
584,840,7,35,"Dell",1,-35.9012240,-90.0002250,5,26,0,1,1
585,840,7,36,"Hickory Ridge",1,-35.3966630,-90.9666330,5,26,0,1,1
586,840,7,37,"Russell",1,-35.3737360,-91.6580320,5,24,0,1,1
587,840,7,38,"Marshall",1,-35.9393360,-92.4423230,19,24,0,1,1
588,840,7,39,"Havana",1,-35.0750270,-93.6817900,19,25,0,1,1
589,840,7,40,"Hatfield",1,-34.4621490,-94.3053470,19,25,0,1,1
590,840,7,41,"Sims",1,-34.6594900,-93.6892660,19,25,0,1,1
591,840,7,42,"England",1,-34.5591830,-92.0017960,4,26,0,1,1
592,840,7,43,"Gillett",1,-34.1382900,-91.5739690,5,26,0,1,1
593,840,7,45,"Lockesburg",1,-33.7828480,-94.0068560,4,25,0,1,1
594,840,7,46,"Springhill",1,-33.0260920,-93.4936280,4,25,0,1,1
595,840,7,47,"Stephens",1,-33.4545720,-92.9674940,4,25,0,1,1
596,840,7,48,"Kelso",1,-33.7969070,-91.2209630,5,26,0,1,1
597,840,7,49,"Rudy",1,-35.6150950,-94.3444020,19,24,0,1,1
598,840,7,102,"EUDORA 2",0,-33.1666667,-91.3166667,5,26,0,1,1
599,840,7,103,"PRINCETON",1,-33.9394687,-92.5894309,4,25,0,1,1
600,840,7,109,"ULM",1,-34.7008083,-91.7077371,5,26,0,1,1
601,840,7,111,"NANCE",1,-34.7023815,-92.8007333,19,25,0,1,1
602,840,7,112,"Poyen 2",1,-34.3500000,-92.6333330,4,25,0,1,1
603,840,7,114,"DRY FORK",1,-34.8282537,-93.2368089,19,25,0,1,1
604,840,7,117,"WILSON",1,-35.5182227,-90.2867129,5,26,0,1,1
605,840,7,118,"AUGUSTA 2",1,-35.3146835,-91.3577331,5,26,0,1,1
606,840,7,900,"OZARK NF",1,-35.6440029,-93.2948547,19,24,0,1,3
607,840,7,901,"MAGAZINE MTN",1,-35.1599347,-93.4248279,19,25,0,1,3
608,840,7,902,"BOSTON MTN.",1,-35.6923427,-93.8210314,19,24,0,1,3
609,840,7,903,"FOUR LAKES",0,-33.6978337,-92.6142649,4,25,0,1,3
610,840,7,904,"CROWLEY\'S RIDGE",1,-34.7364157,-90.6845150,5,26,0,1,3
611,124,11,1,"CHEMAINUS",0,-48.7852900,-123.5991300,94,5,0,1,1
612,124,11,2,"PORT RENFREW",0,-48.4223000,-124.0552700,94,5,0,1,1
613,124,11,3,"BORDER ROAD",1,-49.2937900,-114.7324400,64,10,0,1,1
614,124,11,4,"TOKAY",1,-49.4616100,-115.5162400,64,10,0,1,1
615,124,11,5,"KUSKONOOK",1,-49.2998000,-116.6611100,64,10,0,1,1
616,124,11,6,"SALMO",1,-49.1468100,-117.2572600,64,10,0,1,1
617,124,11,7,"NEEDLES",1,-49.7771600,-118.1402900,64,10,0,1,1
618,124,11,8,"BEAVERDELL",1,-49.4459400,-119.0782200,64,9,0,1,1
619,124,11,9,"PRINCETON",1,-49.1531900,-120.5972700,67,9,0,1,1
620,124,11,10,"SEABIRD",1,-49.2948800,-121.6884700,94,5,0,1,1
621,124,11,11,"ALBION",0,-49.1840200,-122.5347800,94,5,0,1,1
622,124,11,12,"SUNSHINE CST",0,-49.4068200,-123.5133600,94,5,0,1,1
623,124,11,13,"ALBERNI",0,-49.2615500,-124.8364300,94,5,0,1,1
624,124,11,14,"ELSIE LAKE",0,-49.4754700,-125.1879900,94,5,0,1,1
625,124,11,15,"ELKFORD",1,-50.2456000,-114.9578000,64,10,0,1,1
626,124,11,16,"COLUMBIA LK",1,-50.2392700,-115.8744900,64,10,0,1,1
627,124,11,17,"SPILLIMACHEEN",1,-50.9243500,-116.4783900,64,10,0,1,1
628,124,11,18,"ZINCTON",1,-50.0380100,-117.2057300,64,10,0,1,1
629,124,11,19,"MABEL LAKE",1,-50.4406300,-118.7433200,64,9,0,1,1
630,124,11,20,"SALMON ARM",1,-50.6737500,-119.3209500,64,9,0,1,1
631,124,11,21,"NICOLA",0,-50.2828500,-120.6916600,64,9,0,1,1
632,124,11,22,"CANFORD",1,-50.0225700,-121.0993400,64,9,0,1,1
633,124,11,23,"SHALALTH",1,-50.7898000,-122.2240700,63,9,0,1,1
634,124,11,26,"CAMPBELL R",0,-50.0263800,-125.2411100,94,5,0,1,1
635,124,11,27,"EVE RIVER",0,-50.3500000,-126.1564300,94,5,0,1,1
636,124,11,28,"PORT HARDY",0,-50.7039400,-127.8768500,94,5,0,1,1
637,124,11,29,"GOLDEN",1,-51.3218900,-116.9870700,64,10,0,1,1
638,124,11,30,"ESPLANADE RG",0,-51.5042400,-117.4169100,64,10,0,1,1
639,124,11,31,"GOLDSTREAM R",0,-51.6758900,-118.6360500,64,10,0,1,1
640,124,11,32,"SCOTCH CREEK",1,-51.0367400,-119.3906600,64,10,0,1,1
641,124,11,33,"BRIDGE LAKE",0,-51.3870400,-120.7102900,63,10,0,1,1
642,124,11,34,"MEADOWLAKE",1,-51.4131900,-121.9794400,63,10,0,1,1
643,124,11,36,"CARDIFF MTN",1,-51.5628900,-123.6974900,63,10,0,1,1
644,124,11,37,"TATLAYOKO L",1,-51.4895900,-124.3919400,63,10,0,1,1
645,124,11,42,"GOSNELL",1,-52.5264900,-119.1138400,64,10,0,1,1
